queryId	subjectId	identity.x	alignmentLength.x	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	identity.y	alignmentLength.y	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y
KY21.Chr4.542	tr|F6VSD0|F6VSD0_CIOIN	98.073	934	3	3	261	1189	1	924	0	1886	98.073	934	3	3	1	924	261	1189	0	1886
KY21.Chr4.543	tr|F6YW14|F6YW14_CIOIN	100	170	0	0	34	203	1	170	2.89e-122	355	100	170	0	0	1	170	34	203	1.38e-122	355
KY21.Chr4.544	tr|H2XQD5|H2XQD5_CIOIN	100	499	0	0	18	516	1	499	0	1033	100	499	0	0	1	499	18	516	0	1033
KY21.Chr4.545	tr|F6VS86|F6VS86_CIOIN	85.153	687	72	5	8	691	1	660	0	1030	99.574	470	2	0	1	470	8	477	0	850
KY21.Chr4.55	tr|F6PHD5|F6PHD5_CIOIN	100	244	0	0	8	251	1	244	0	506	100	244	0	0	1	244	8	251	0	506
KY21.Chr4.550	tr|F6SY55|F6SY55_CIOIN	75.41	610	64	7	1	607	2	528	0	868	75.208	601	63	7	11	528	10	607	0	874
KY21.Chr4.553	tr|A0A1W3JNN9|A0A1W3JNN9_CIOIN	100	335	0	0	21	355	1	335	0	695	100	335	0	0	1	335	21	355	0	695
KY21.Chr4.555	tr|F7B9B6|F7B9B6_CIOIN	95.735	211	9	0	15	225	1	211	1.27e-148	410	95.735	211	9	0	1	211	15	225	1.87e-148	410
KY21.Chr4.556	tr|F7AQQ6|F7AQQ6_CIOIN	98.028	710	2	2	47	750	2	705	0	1425	98.028	710	2	2	2	705	47	750	0	1425
KY21.Chr4.557	tr|F7A606|F7A606_CIOIN	99.267	546	1	1	23	568	1	543	0	1115	99.267	546	1	1	1	543	23	568	0	1115
KY21.Chr4.558	tr|F7AI05|F7AI05_CIOIN	97.315	149	4	0	47	195	1	149	1.96e-107	303	97.315	149	4	0	1	149	47	195	2.38e-107	303
KY21.Chr4.559	tr|F6X9F1|F6X9F1_CIOIN	85.647	425	36	2	213	634	1	403	0	654	85.647	425	36	2	1	403	213	634	0	654
KY21.Chr4.560	tr|F6R4Q7|F6R4Q7_CIOIN	99.153	354	3	0	8	361	1	354	0	710	99.153	354	3	0	1	354	8	361	0	710
KY21.Chr4.561	tr|H2XTI8|H2XTI8_CIOIN	91.667	36	3	0	10	45	1	36	2.12e-18	71.6	91.667	36	3	0	1	36	10	45	3.28e-18	71.6
KY21.Chr4.562	tr|F7B0V0|F7B0V0_CIOIN	99.052	211	2	0	4622	4832	1	211	8.97e-143	442	99.052	211	2	0	1	211	4622	4832	5.39e-144	442
KY21.Chr4.563	tr|F6X915|F6X915_CIOIN	99.559	227	1	0	32	258	1	227	2.31e-168	462	99.559	227	1	0	1	227	32	258	3.17e-168	462
KY21.Chr4.564	tr|F6X8Y9|F6X8Y9_CIOIN	99.22	513	4	0	19	531	1	513	0	1062	99.22	513	4	0	1	513	19	531	0	1062
KY21.Chr4.565	tr|F7B0W3|F7B0W3_CIOIN	93.824	1344	8	5	11	1354	1	1269	0	2553	93.824	1344	8	5	1	1269	11	1354	0	2553
KY21.Chr4.566	tr|F6X8P5|F6X8P5_CIOIN	96.807	595	1	1	154	748	1	577	0	1198	96.807	595	1	1	1	577	154	748	0	1198
KY21.Chr4.567	tr|F6WMK2|F6WMK2_CIOIN	98.042	817	8	2	9	817	1	817	0	1661	98.042	817	8	2	1	817	9	817	0	1661
KY21.Chr4.57	tr|F6PHE6|F6PHE6_CIOIN	95.718	397	7	1	2	398	1	387	0	780	95.718	397	7	1	1	387	2	398	0	780
KY21.Chr4.570	tr|F7B0X0|F7B0X0_CIOIN	99.713	349	1	0	3	351	1	349	0	725	99.713	349	1	0	1	349	3	351	0	725
KY21.Chr4.571	tr|F6WLX7|F6WLX7_CIOIN	98.521	338	5	0	16	353	1	338	0	639	98.521	338	5	0	1	338	16	353	0	639
KY21.Chr4.572	tr|F6WLC1|F6WLC1_CIOIN	98.456	259	4	0	4	262	1	259	0	528	98.456	259	4	0	1	259	4	262	0	528
KY21.Chr4.574	tr|H2XRA5|H2XRA5_CIOIN	98.992	397	4	0	391	787	1	397	0	823	98.992	397	4	0	1	397	391	787	0	823
KY21.Chr4.576	tr|H2XVD2|H2XVD2_CIOIN	100	113	0	0	140	252	1	113	1.08e-80	236	100	113	0	0	1	113	140	252	7.59e-81	236
KY21.Chr4.579	tr|F6WL94|F6WL94_CIOIN	99.094	552	5	0	14	565	1	552	0	1154	99.094	552	5	0	1	552	14	565	0	1154
KY21.Chr4.58	tr|F6PHF4|F6PHF4_CIOIN	98.496	798	7	1	2120	2912	1	798	0	1689	98.496	798	7	1	1	798	2120	2912	0	1689
KY21.Chr4.580	tr|F6ZMY2|F6ZMY2_CIOIN	100	157	0	0	482	638	1	157	5.92e-108	334	100	157	0	0	1	157	482	638	1.17e-108	334
KY21.Chr4.581	tr|A0A1W2WKI9|A0A1W2WKI9_CIOIN	100	128	0	0	23	150	1	128	2.31e-93	265	100	128	0	0	1	128	23	150	3.08e-93	265
KY21.Chr4.582	tr|F6TXJ2|F6TXJ2_CIOIN	98.908	641	6	1	2	642	1	640	0	1287	98.908	641	6	1	1	640	2	642	0	1287
KY21.Chr4.583	tr|F6R4L9|F6R4L9_CIOIN	100	192	0	0	12	203	1	192	9.24e-147	404	100	192	0	0	1	192	12	203	1.37e-146	404
KY21.Chr4.584	tr|F6TXH2|F6TXH2_CIOIN	100	173	0	0	7	179	1	173	1.81e-100	313	100	173	0	0	1	173	7	179	2.18e-102	317
KY21.Chr4.585	tr|F6TAR1|F6TAR1_CIOIN	96.349	493	5	2	1	487	1	486	0	988	96.349	493	5	2	1	486	1	487	0	988
KY21.Chr4.586	tr|Q1RL57|Q1RL57_CIOIN	99.495	198	1	0	7	204	1	198	2.94e-145	401	99.495	198	1	0	1	198	7	204	4.46e-145	401
KY21.Chr4.587	tr|F7B0Z3|F7B0Z3_CIOIN	83.55	231	24	2	292	522	195	411	5.26e-129	381	83.55	231	24	2	195	411	292	522	6.32e-129	381
KY21.Chr4.588	tr|F7B112|F7B112_CIOIN	95.808	167	7	0	159	325	1	167	8.18e-113	330	95.808	167	7	0	1	167	159	325	4.04e-113	330
KY21.Chr4.59	tr|F6PHI7|F6PHI7_CIOIN	90.764	812	3	3	228	1039	1	740	0	1515	90.764	812	3	3	1	740	228	1039	0	1515
KY21.Chr4.590	tr|F6SMP7|F6SMP7_CIOIN	94.85	233	12	0	342	574	196	428	5.5e-157	454	94.85	233	12	0	196	428	342	574	6.42e-157	454
KY21.Chr4.593	tr|F7A5J2|F7A5J2_CIOIN	100	308	0	0	5	312	1	308	0	607	100	308	0	0	1	308	5	312	0	607
KY21.Chr4.594	tr|F7A5A0|F7A5A0_CIOIN	100	303	0	0	3	305	4	306	0	629	100	303	0	0	4	306	3	305	0	629
KY21.Chr4.595	tr|H2XNK2|H2XNK2_CIOIN	100	181	0	0	5	185	1	181	1.49e-131	365	100	181	0	0	1	181	5	185	2.29e-131	365
KY21.Chr4.597	tr|A0A1W2WP76|A0A1W2WP76_CIOIN	99.648	284	1	0	3	286	1	284	0	584	99.648	284	1	0	1	284	3	286	0	584
KY21.Chr4.598	tr|F7A4X9|F7A4X9_CIOIN	99.48	577	3	0	113	689	1	577	0	1195	99.48	577	3	0	1	577	113	689	0	1195
KY21.Chr4.599	tr|A0A1W5B8I0|A0A1W5B8I0_CIOIN	100	202	0	0	2	203	1	202	5.79e-154	423	100	202	0	0	1	202	2	203	9.02e-154	423
KY21.Chr4.60	tr|F6PHJ3|F6PHJ3_CIOIN	97.396	576	3	1	780	1355	1	564	0	1176	97.396	576	3	1	1	564	780	1355	0	1176
KY21.Chr4.600	tr|F7A4V3|F7A4V3_CIOIN	94.322	546	17	3	8	543	1	542	0	1052	94.322	546	17	3	1	542	8	543	0	1052
KY21.Chr4.601	tr|H2XK22|H2XK22_CIOIN	97.838	185	3	1	6	190	1	184	3.71e-129	363	97.838	185	3	1	1	184	6	190	3.66e-129	363
KY21.Chr4.603	tr|F7B137|F7B137_CIOIN	93.522	247	16	0	8	254	1	247	2.69e-153	425	93.522	247	16	0	1	247	8	254	6.34e-154	427
KY21.Chr4.605	tr|H2XP25|H2XP25_CIOIN	99.208	379	3	0	35	413	1	379	0	790	99.208	379	3	0	1	379	35	413	0	790
KY21.Chr4.606	tr|F6ZM55|F6ZM55_CIOIN	99.353	309	2	0	6	314	1	309	0	626	99.353	309	2	0	1	309	6	314	0	626
KY21.Chr4.608	tr|F7B150|F7B150_CIOIN	99.342	152	1	0	5	156	1	152	3.32e-105	312	99.342	152	1	0	1	152	5	156	1.33e-105	312
KY21.Chr4.609	tr|Q4H3L6|Q4H3L6_CIOIN	99.713	349	1	0	23	371	1	349	0	731	99.713	349	1	0	1	349	23	371	0	731
KY21.Chr4.61	tr|H2XUC2|H2XUC2_CIOIN	100	214	0	0	10	223	1	214	8.99e-158	441	100	214	0	0	1	214	10	223	7.68e-158	441
KY21.Chr4.611	tr|F6ZLQ9|F6ZLQ9_CIOIN	97.69	303	7	0	13	315	1	303	0	597	97.69	303	7	0	1	303	13	315	0	597
KY21.Chr4.613	tr|H2XLM6|H2XLM6_CIOIN	99.43	526	3	0	3	528	1	526	0	1078	99.43	526	3	0	1	526	3	528	0	1078
KY21.Chr4.615	tr|H2Y2L0|H2Y2L0_CIOIN	100	302	0	0	2	303	1	302	0	636	100	302	0	0	1	302	2	303	0	636
KY21.Chr4.616	tr|F6Z2X4|F6Z2X4_CIOIN	99.454	549	2	1	1	548	5	553	0	1119	99.454	549	2	1	5	553	1	548	0	1119
KY21.Chr4.617	tr|H2XK78|H2XK78_CIOIN	100	140	0	0	1	140	8	147	3.34e-97	301	100	140	0	0	8	147	1	140	7.96e-98	301
KY21.Chr4.618	tr|F7B169|F7B169_CIOIN	97.222	252	7	0	453	704	1	252	4.52e-179	509	97.222	252	7	0	1	252	453	704	2.49e-179	509
KY21.Chr4.619	tr|F6Z2G5|F6Z2G5_CIOIN	85.391	486	44	2	1	459	3	488	0	801	84.568	486	48	1	3	488	1	459	0	779
KY21.Chr4.62	tr|F6PHR7|F6PHR7_CIOIN	100	228	0	0	2	229	1	228	7.88e-174	476	100	228	0	0	1	228	2	229	1.2e-173	476
KY21.Chr4.625	tr|H2Y2W3|H2Y2W3_CIOIN	87.549	506	25	6	15	513	7	481	0	874	87.549	506	25	6	7	481	15	513	0	874
KY21.Chr4.627	tr|F7B189|F7B189_CIOIN	98.773	163	2	0	89	251	1	163	4.31e-112	332	98.773	163	2	0	1	163	89	251	1.71e-112	332
KY21.Chr4.628	tr|H2XS61|H2XS61_CIOIN	86.032	630	47	6	127	715	1	630	0	1052	85.174	634	45	6	1	630	127	715	0	1050
KY21.Chr4.629	tr|F6WKP3|F6WKP3_CIOIN	99.303	287	2	0	40	326	7	293	0	569	99.303	287	2	0	7	293	40	326	0	569
KY21.Chr4.630	tr|A0A1W3JGZ9|A0A1W3JGZ9_CIOIN	97.857	140	3	0	36	175	1	140	1.18e-103	292	97.857	140	3	0	1	140	36	175	1.47e-103	292
KY21.Chr4.631	tr|F6WKM7|F6WKM7_CIOIN	100	222	0	0	361	582	1	222	5.68e-165	467	100	222	0	0	1	222	361	582	3.39e-165	467
KY21.Chr4.632	tr|F7B1D9|F7B1D9_CIOIN	99.095	221	2	0	25	245	1	221	7.15e-161	457	99.095	221	2	0	1	221	25	245	4.14e-161	457
KY21.Chr4.634	tr|F6WKE2|F6WKE2_CIOIN	98.519	135	2	0	459	593	1	135	1.18e-92	279	98.519	135	2	0	1	135	459	593	4.21e-93	279
KY21.Chr4.639	tr|F6WKB1|F6WKB1_CIOIN	88.889	270	2	1	411	652	9	278	3.44e-173	493	88.889	270	2	1	9	278	411	652	2.29e-173	493
KY21.Chr4.64	tr|Q4H2W9|Q4H2W9_CIOIN	97.98	495	5	1	437	931	1	490	0	1011	97.98	495	5	1	1	490	437	931	0	1011
KY21.Chr4.640	tr|L7N0U8|L7N0U8_CIOIN	98.598	214	0	1	12	222	1	214	4.29e-151	436	98.598	214	0	1	1	214	12	222	2.01e-151	436
KY21.Chr4.641	tr|F6S536|F6S536_CIOIN	99.184	245	2	0	12	256	1	245	0	514	99.184	245	2	0	1	245	12	256	0	514
KY21.Chr4.642	tr|F6X6W1|F6X6W1_CIOIN	94.907	216	11	0	364	579	1	216	1.66e-149	432	94.907	216	11	0	1	216	364	579	7.98e-150	432
KY21.Chr4.643	tr|F7B1I9|F7B1I9_CIOIN	98.819	254	3	0	72	325	1	254	1.25e-172	499	98.819	254	3	0	1	254	72	325	5.56e-173	499
KY21.Chr4.645	tr|F6WJV4|F6WJV4_CIOIN	94.411	841	15	1	4	812	1	841	0	1628	94.411	841	15	1	1	841	4	812	0	1628
KY21.Chr4.646	tr|F7B1J5|F7B1J5_CIOIN	60.667	450	112	6	219	626	20	446	1.67e-166	483	53.229	573	139	7	1	446	56	626	8.61e-175	504
KY21.Chr4.647	tr|H2Y2A5|H2Y2A5_CIOIN	99.13	115	1	0	8	122	1	115	1.67e-82	235	99.13	115	1	0	1	115	8	122	2.47e-82	235
KY21.Chr4.649	tr|F6WGZ7|F6WGZ7_CIOIN	98.288	292	2	1	73	364	72	360	0	582	98.288	292	2	1	72	360	73	364	0	582
KY21.Chr4.65	tr|F6UBJ3|F6UBJ3_CIOIN	99.42	345	2	0	201	545	1	345	0	724	99.42	345	2	0	1	345	201	545	0	724
KY21.Chr4.650	tr|H2XQV9|H2XQV9_CIOIN	97.727	88	2	0	9	96	1	88	1.34e-60	178	97.727	88	2	0	1	88	9	96	1.93e-60	178
KY21.Chr4.651	tr|F6USM8|F6USM8_CIOIN	98.226	451	6	2	4	454	1	449	0	912	98.226	451	6	2	1	449	4	454	0	912
KY21.Chr4.652	tr|H2XTR3|H2XTR3_CIOIN	86.842	38	5	0	1	38	1	38	6.48e-11	51.6	86.842	38	5	0	1	38	1	38	6.01e-11	52
KY21.Chr4.653	tr|F6VYQ8|F6VYQ8_CIOIN	99.598	249	1	0	5	253	1	249	0	525	99.598	249	1	0	1	249	5	253	0	525
KY21.Chr4.654	tr|F6VYA1|F6VYA1_CIOIN	96	450	3	2	52	497	1	439	0	860	96	450	3	2	1	439	52	497	0	860
KY21.Chr4.655	tr|F6VXU3|F6VXU3_CIOIN	98.516	539	8	0	19	557	1	539	0	1110	98.516	539	8	0	1	539	19	557	0	1110
KY21.Chr4.656	tr|F7B1Q5|F7B1Q5_CIOIN	99.771	436	1	0	446	881	1	436	0	903	99.771	436	1	0	1	436	446	881	0	903
KY21.Chr4.659	tr|H2Y1Z4|H2Y1Z4_CIOIN	98.712	233	1	1	4	234	1	233	3.34e-169	475	98.712	233	1	1	1	233	4	234	2.41e-169	475
KY21.Chr4.66	tr|Q4H2W8|Q4H2W8_CIOIN	98.496	665	10	0	25	689	1	665	0	1378	98.496	665	10	0	1	665	25	689	0	1378
KY21.Chr4.660	tr|H2XPE2|H2XPE2_CIOIN	89.214	751	52	5	1	729	1	744	0	1328	89.214	751	52	5	1	744	1	729	0	1328
KY21.Chr4.661	tr|F6VBD0|F6VBD0_CIOIN	94.835	2033	25	8	16	2012	1	1989	0	3932	94.835	2033	25	8	1	1989	16	2012	0	3932
KY21.Chr4.662	tr|H2XZA8|H2XZA8_CIOIN	95.676	185	2	1	52	230	1	185	4.46e-126	355	95.676	185	2	1	1	185	52	230	4.74e-126	355
KY21.Chr4.664	tr|F6R4I4|F6R4I4_CIOIN	97.275	367	10	0	17	383	1	367	0	748	97.275	367	10	0	1	367	17	383	0	748
KY21.Chr4.665	tr|F6VAX6|F6VAX6_CIOIN	99.753	405	1	0	76	480	1	405	0	835	99.753	405	1	0	1	405	76	480	0	835
KY21.Chr4.666	tr|H2Y2A8|H2Y2A8_CIOIN	100	220	0	0	12	231	1	220	5.94e-161	442	100	220	0	0	1	220	12	231	8.84e-161	442
KY21.Chr4.669	tr|F7B1S6|F7B1S6_CIOIN	99.029	103	1	0	3	105	1	103	4.01e-73	213	99.029	103	1	0	1	103	3	105	4.2e-73	213
KY21.Chr4.67	tr|F6PK54|F6PK54_CIOIN	99.698	331	1	0	4	334	1	331	0	662	99.698	331	1	0	1	331	4	334	0	662
KY21.Chr4.671	tr|H2XVP2|H2XVP2_CIOIN	99.558	226	1	0	13	238	1	226	6.51e-176	486	99.558	226	1	0	1	226	13	238	6.39e-176	486
KY21.Chr4.673	tr|F7B1U4|F7B1U4_CIOIN	98.708	1084	7	1	30	1106	1	1084	0	2146	98.708	1084	7	1	1	1084	30	1106	0	2146
KY21.Chr4.674	tr|F6QX80|F6QX80_CIOIN	99.733	374	1	0	4	377	1	374	0	786	99.733	374	1	0	1	374	4	377	0	786
KY21.Chr4.675	tr|F6QX88|F6QX88_CIOIN	99.829	584	1	0	14	597	5	588	0	1185	99.829	584	1	0	5	588	14	597	0	1185
KY21.Chr4.676	tr|F7B206|F7B206_CIOIN	99.301	286	2	0	29	314	1	286	0	579	99.301	286	2	0	1	286	29	314	0	579
KY21.Chr4.677	tr|F6QXC2|F6QXC2_CIOIN	93.043	575	0	2	28	599	1	538	0	1095	93.043	575	0	2	1	538	28	599	0	1095
KY21.Chr4.678	tr|F7B221|F7B221_CIOIN	100	326	0	0	84	409	1	326	0	677	100	326	0	0	1	326	84	409	0	677
KY21.Chr4.68	tr|F6UBJ9|F6UBJ9_CIOIN	98.974	390	4	0	6	395	1	390	0	801	98.974	390	4	0	1	390	6	395	0	801
KY21.Chr4.680	tr|F7B236|F7B236_CIOIN	100	184	0	0	9	192	1	184	4.31e-138	382	100	184	0	0	1	184	9	192	6.47e-138	382
KY21.Chr4.681	tr|H2XP14|H2XP14_CIOIN	99.281	139	1	0	2	140	1	139	6.41e-101	284	99.281	139	1	0	1	139	2	140	9.95e-101	284
KY21.Chr4.682	tr|F6QXH6|F6QXH6_CIOIN	95.732	164	7	0	45	208	1	164	1.41e-116	327	95.732	164	7	0	1	164	45	208	1.74e-116	327
KY21.Chr4.683	tr|F7B249|F7B249_CIOIN	91.971	274	3	1	337	591	1	274	9.47e-177	507	91.971	274	3	1	1	274	337	591	5.05e-177	507
KY21.Chr4.684	tr|F7B262|F7B262_CIOIN	79.178	754	49	7	18	771	1	646	0	1151	79.31	754	48	7	1	646	18	771	0	1154
KY21.Chr4.685	tr|F6QXI6|F6QXI6_CIOIN	98.747	479	5	1	427	905	1	478	0	951	98.747	479	5	1	1	478	427	905	0	951
KY21.Chr4.686	tr|F6VJJ2|F6VJJ2_CIOIN	89.336	422	20	4	62	471	60	468	0	759	89.336	422	20	4	60	468	62	471	0	759
KY21.Chr4.687	tr|F6QXK6|F6QXK6_CIOIN	100	760	0	0	13	772	1	760	0	1575	100	760	0	0	1	760	13	772	0	1575
KY21.Chr4.689	tr|F6QXL1|F6QXL1_CIOIN	98.196	388	5	2	12	398	1	387	0	773	98.196	388	5	2	1	387	12	398	0	773
KY21.Chr4.69	tr|H2XZC9|H2XZC9_CIOIN	97.412	425	3	2	50	466	1	425	0	851	97.412	425	3	2	1	425	50	466	0	851
KY21.Chr4.691	tr|F6QXZ7|F6QXZ7_CIOIN	92.46	1764	56	8	1	1752	1	1699	0	3318	92.46	1764	56	8	1	1699	1	1752	0	3294
KY21.Chr4.692	tr|F7BK77|F7BK77_CIOIN	98.054	514	9	1	144	656	13	526	0	1058	98.054	514	9	1	13	526	144	656	0	1058
KY21.Chr4.694	tr|F6QY06|F6QY06_CIOIN	96.939	196	6	0	14	209	1	196	1.85e-142	394	96.939	196	6	0	1	196	14	209	2.69e-142	394
KY21.Chr4.695	tr|F6QY24|F6QY24_CIOIN	99.412	510	1	1	8	515	1	510	0	1046	99.412	510	1	1	1	510	8	515	0	1046
KY21.Chr4.696	tr|F6QY33|F6QY33_CIOIN	100	379	0	0	7	385	1	379	0	778	100	379	0	0	1	379	7	385	0	778
KY21.Chr4.698	tr|F6QY42|F6QY42_CIOIN	100	416	0	0	5	420	1	416	0	871	100	416	0	0	1	416	5	420	0	871
KY21.Chr4.699	tr|F7BK99|F7BK99_CIOIN	81.481	135	0	1	403	537	1	110	1.61e-68	214	81.481	135	0	1	1	110	403	537	5.15e-69	214
KY21.Chr4.70	tr|F6UBM2|F6UBM2_CIOIN	93.458	107	7	0	133	239	1	107	7.92e-64	193	93.458	107	7	0	1	107	133	239	5.55e-64	193
KY21.Chr4.701	tr|H2XT23|H2XT23_CIOIN	100	231	0	0	6	236	1	231	1.36e-166	475	100	231	0	0	1	231	6	236	7.33e-167	475
KY21.Chr4.702	tr|H2XQ72|H2XQ72_CIOIN	100	433	0	0	9	441	1	433	0	879	100	433	0	0	1	433	9	441	0	879
KY21.Chr4.703	tr|F6QYE3|F6QYE3_CIOIN	98.643	1032	1	1	57	1075	1	1032	0	2113	98.643	1032	1	1	1	1032	57	1075	0	2113
KY21.Chr4.704	tr|F6QYI0|F6QYI0_CIOIN	100	164	0	0	5	168	1	164	2.19e-116	325	100	164	0	0	1	164	5	168	3.35e-116	325
KY21.Chr4.706	tr|F7BKA5|F7BKA5_CIOIN	99.784	463	1	0	2	464	1	463	0	953	99.784	463	1	0	1	463	2	464	0	953
KY21.Chr4.707	tr|H2XZ30|H2XZ30_CIOIN	100	129	0	0	8	136	1	129	1.02e-94	268	100	129	0	0	1	129	8	136	1.52e-94	268
KY21.Chr4.710	tr|F6QYJ8|F6QYJ8_CIOIN	100	167	0	0	95	261	1	167	3.55e-122	350	100	167	0	0	1	167	95	261	2.22e-122	350
KY21.Chr4.711	tr|F6R2U8|F6R2U8_CIOIN	95.161	806	3	2	8	807	1	776	0	1548	95.161	806	3	2	1	776	8	807	0	1548
KY21.Chr4.712	tr|F6R2V7|F6R2V7_CIOIN	100	385	0	0	2	386	1	385	0	780	100	385	0	0	1	385	2	386	0	780
KY21.Chr4.713	tr|H2Y221|H2Y221_CIOIN	98.028	355	2	1	126	480	1	350	0	717	98.028	355	2	1	1	350	126	480	0	717
KY21.Chr4.715	tr|H2Y363|H2Y363_CIOIN	100	193	0	0	5	197	1	193	6.02e-136	390	100	193	0	0	1	193	5	197	3.35e-136	390
KY21.Chr4.716	tr|F6Y4S3|F6Y4S3_CIOIN	100	171	0	0	17	187	1	171	6.58e-126	350	100	171	0	0	1	171	17	187	9.41e-126	350
KY21.Chr4.717	tr|F6R2Z8|F6R2Z8_CIOIN	98.009	452	9	0	398	849	6	457	0	932	98.009	452	9	0	6	457	398	849	0	932
KY21.Chr4.719	tr|F6R356|F6R356_CIOIN	97.12	868	6	3	13	880	1	849	0	1734	97.12	868	6	3	1	849	13	880	0	1734
KY21.Chr4.72	tr|F6PKC1|F6PKC1_CIOIN	99.744	390	1	0	10	399	1	390	0	809	99.744	390	1	0	1	390	10	399	0	809
KY21.Chr4.720	tr|Q4H303|Q4H303_CIOIN	100	425	0	0	16	440	1	425	0	860	100	425	0	0	1	425	16	440	0	860
KY21.Chr4.722	tr|F6R3I1|F6R3I1_CIOIN	99.636	549	2	0	926	1474	1	549	0	1091	99.636	549	2	0	1	549	926	1474	0	1091
KY21.Chr4.724	tr|F6R3J8|F6R3J8_CIOIN	96.382	995	0	2	13	1007	1	959	0	1989	96.382	995	0	2	1	959	13	1007	0	1989
KY21.Chr4.725	tr|F6R3K6|F6R3K6_CIOIN	90.423	1065	15	8	3	1008	1	1037	0	1944	90.423	1065	15	8	1	1037	3	1008	0	1944
KY21.Chr4.728	tr|F6R3M6|F6R3M6_CIOIN	96.301	757	5	3	6	755	1	741	0	1516	96.301	757	5	3	1	741	6	755	0	1516
KY21.Chr4.73	tr|F6PKD1|F6PKD1_CIOIN	98.551	1035	3	4	36	1059	1	1034	0	2116	98.551	1035	3	4	1	1034	36	1059	0	2116
KY21.Chr4.730	tr|H2XS69|H2XS69_CIOIN	100	194	0	0	15	208	1	194	1.4e-147	407	100	194	0	0	1	194	15	208	2.04e-147	407
KY21.Chr4.731	tr|F7BKI5|F7BKI5_CIOIN	99.632	272	1	0	20	291	1	272	0	566	99.632	272	1	0	1	272	20	291	0	566
KY21.Chr4.735	tr|F7BKJ3|F7BKJ3_CIOIN	98.701	385	3	1	12	396	1	383	0	739	98.701	385	3	1	1	383	12	396	0	739
KY21.Chr4.736	tr|F6R407|F6R407_CIOIN	92.249	1045	29	6	10	1024	1	1023	0	1718	92.632	1045	25	6	1	1023	10	1024	0	1736
KY21.Chr4.737	tr|H2XNJ6|H2XNJ6_CIOIN	99.608	255	1	0	12	266	1	255	0	530	99.608	255	1	0	1	255	12	266	0	530
KY21.Chr4.738	tr|H2XPF4|H2XPF4_CIOIN	99.706	340	1	0	11	350	1	340	0	706	99.706	340	1	0	1	340	11	350	0	706
KY21.Chr4.739	tr|F6R4B5|F6R4B5_CIOIN	99.622	1057	3	1	1	1056	1	1057	0	2174	99.622	1057	3	1	1	1057	1	1056	0	2174
KY21.Chr4.74	tr|H2Y005|H2Y005_CIOIN	84.714	1243	63	13	4	1200	1	1162	0	2066	84.714	1243	63	13	1	1162	4	1200	0	2065
KY21.Chr4.740	tr|H2Y2Y5|H2Y2Y5_CIOIN	100	204	0	0	4	207	1	204	4.08e-156	429	100	204	0	0	1	204	4	207	6.3e-156	429
KY21.Chr4.741	tr|F6R4D8|F6R4D8_CIOIN	96.828	599	7	2	12	607	1	590	0	1192	96.828	599	7	2	1	590	12	607	0	1192
KY21.Chr4.744	tr|F6R4F4|F6R4F4_CIOIN	96.183	393	1	2	12	398	1	385	0	761	96.183	393	1	2	1	385	12	398	0	761
KY21.Chr4.746	tr|H2XNL6|H2XNL6_CIOIN	98.007	903	10	1	42	944	1	895	0	1826	98.007	903	10	1	1	895	42	944	0	1826
KY21.Chr4.747	tr|F6R4H2|F6R4H2_CIOIN	100	376	0	0	15	390	1	376	0	788	100	376	0	0	1	376	15	390	0	788
KY21.Chr4.748	tr|F7BKM3|F7BKM3_CIOIN	89.716	564	0	3	15	578	1	506	0	1027	89.716	564	0	3	1	506	15	578	0	1027
KY21.Chr4.75	tr|F6UBW4|F6UBW4_CIOIN	100	179	0	0	10	188	1	179	3.62e-133	372	100	179	0	0	1	179	10	188	3.95e-133	372
KY21.Chr4.751	tr|F7B059|F7B059_CIOIN	99.761	419	1	0	31	449	1	419	0	843	99.761	419	1	0	1	419	31	449	0	843
KY21.Chr4.752	tr|F7BKV1|F7BKV1_CIOIN	92.849	867	10	4	15	858	1	838	0	1635	92.849	867	10	4	1	838	15	858	0	1635
KY21.Chr4.754	tr|F7BKN7|F7BKN7_CIOIN	98.361	305	5	0	12	316	1	305	0	624	98.361	305	5	0	1	305	12	316	0	624
KY21.Chr4.755	tr|F7B0A7|F7B0A7_CIOIN	100	362	0	0	49	410	1	362	0	750	100	362	0	0	1	362	49	410	0	750
KY21.Chr4.756	tr|A0A1W2WK21|A0A1W2WK21_CIOIN	98.718	312	4	0	52	363	1	312	0	638	98.718	312	4	0	1	312	52	363	0	638
KY21.Chr4.757	tr|H2XVM3|H2XVM3_CIOIN	87.018	1348	81	8	12	1335	1	1278	0	2349	87.018	1348	81	8	1	1278	12	1335	0	2310
KY21.Chr4.758	tr|H2XKJ1|H2XKJ1_CIOIN	93.878	49	3	0	66	114	24	72	2.71e-28	99.4	93.878	49	3	0	24	72	66	114	1.4e-28	99.8
KY21.Chr4.76	tr|F6PKI6|F6PKI6_CIOIN	92.49	253	2	1	613	865	1	236	7.28e-164	474	92.49	253	2	1	1	236	613	865	3.11e-164	474
KY21.Chr4.760	tr|H2XKQ7|H2XKQ7_CIOIN	98.176	329	1	1	4	327	1	329	0	654	98.176	329	1	1	1	329	4	327	0	654
